post_title,post_name,description,sku,images,post_parent,comment_status,downloadable,virtual,post_status,visibility,stock_status,backorders,manage_stock,meta:brand,meta:ean_number,regular_price,sale_price,weight,tax_status,gpf:brand,gpf:mpn
York Deluxe Stirrup Chrome Handle with Rubber Ergo Grips (Single),york-deluxe-stirrup-chrome-handle-with-rubber-ergo-grips-single,"Hard chrome coating.
Rotational handle not fixed.
35mm urethane anti slip grip designed for extreme comfort and safety.
Allows multi use, multi angle approach to any given training routine to achieve maximum results.
Sold as singles.
Item weight 0.6kg.",36166,36166-deluxe-stirrup-chrome-handle-supplied-as-single.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961361667,17.99,,0.6,taxable,York Fitness,14961361667
York MTR Double Tricep Pressdown Rope,york-mtr-double-tricep-pressdown-rope,"Double grip rope.
Durable nylon rope with rubber sealed end caps for improved functional grip.
The flexible rope in either single or double format enables a multitude of exercises, which can specifically target the individual tricep muscle groups.
Item weight 0.5kg",36168,36168-tricep-pressdown-ropedouble.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961361681,16,,0.5,taxable,York Fitness,14961361681
York FTS Adjustable Sit Up Board,york-fts-adjustable-sit-up-board,"Settings range from 20-degree decline up to 45-degree decline.
Adjustable on the front vertical support by utilising the “twist n pull” pin system that has been mastered by York.
Generously padded back rest.
The lower leg is held in place by 2 sets of foam rollers positioned at the bottom of the shin area and then behind the knee, ensuring the user is comfortable.
Full-length pad can accommodate a wide range of different body sizes.
Item weight 26kg.",48001,48001-adjustable-sit-up-board.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480016,179.99,,26.1,taxable,York Fitness,14961480016
York FTS Flat to Incline Bench,york-fts-flat-to-incline-bench,"Compact dumbell bench.
Back support pad has 6 position settings from 0-90 degree incline using the same “cupping” system as used on the Flex Bench.
Seat support pad has a 3 position, “pull-pin” seat/base pad adjustment for improved spine and pelvic alignment.
Large non-slip rubber feet to limit movement.
Back Pad has radiused edges to facilitate a broader shoulder movement.
Durable powder coat paint finish.
Item weight 31.5kg.",48003,48003-flat-to-incline-bench.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480030,220,,31.5,taxable,York Fitness,14961480030
York FTS Flex Bench with Leg Hold Down,york-fts-flex-bench-with-leg-hold-down,"Back support has 6 position settings from 0-90 degree incline using the back supporting bar which just drops into the selected cup for a no-hassle incline adjustment.
Back Pad has radiused edges to facilitate a broader shoulder movement.
30 degree decline, with the support of an adjustable leg hold-down bar.
The extra wide seat pad has a fully contoured edge behind the knee joint, offering maximal support when in decline or when using the leg developer attachment (see attachments).
Seat pad has a simple adjuster block system underneath should the seat need to be raised for a specific exercise.
Large non-slip rubber feet to limit movement.
Built in impact resistant wheels to the front and rear.
Durable powder coat paint finish.
Item weight 38kg.
Accepts Leg Developer attachment (48009) and Preacher Curl attachment (48008).",48004,48004-flex-bench-with-leg-hold-down.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480047,299.99,,38.25,taxable,York Fitness,14961480047
York FTS Olympic Fixed Flat Bench,york-fts-olympic-fixed-flat-bench,"Made from 2” x 3” formed steel tubing maximising its rigidity.
Telescopic uprights extend 82cm up to 115cm at 6.2cm increments, utilising the “twist n pull” pin system, thus allowing for different size users.
Wide triangle footprint ensures the ultimate level in stability.
Large 1 piece radiused pad is set at a height of 46cm allowing for a firm foot planting when lifting.
Designed to be used with a 7ft Olympic bar or over-sized standard 1” bar. Internal bar length (between the sleeves) must be 48” (120cm).
Item weight 49.5kg.",48006,48006-olympic-fixed-flat-bench.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480061,265,,49.5,taxable,York Fitness,14961480061
York FTS Preacher Curl Attachment (for Flex Bench),york-fts-preacher-curl-attachment-for-flex-bench,"2.5” (6.2cm) thick upper pad with a contoured upper section for more fixation of the arm.
Available to use with Flex bench 48004 and Combo bench 48005. 
Front mounted bar support.
Easy clean.
Item weight 9kg.",48008,48008-preacher-curl-attachment.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480085,82,,9,taxable,York Fitness,14961480085
York FTS Leg Developer Attachment (for Flex Bench),york-fts-leg-developer-attachment-for-flex-bench,"Will convert the leg hold down to a fully working leg extension and leg curl apparatus.
Available to use with 48004 Flex.
Comes with a locking pin so it can be used as a leg hold down when not in use. 
9” long weight loading peg for 1” standard plates.
Can be modified to fit Olympic plates using the Olympic adapter sleeve 48010.
Durable powder coat finish.
Item weight 10kg.",48009,48009-leg-developer-attachment.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,65.99,,10.35,taxable,York Fitness,
"York 2"" Olympic Adapter Sleeve",york-2-inch-olympic-adapter-sleeve,"Designed to convert all 1” bars or weight loading pegs to accommodate the larger 2” diameter Olympic plates.
Quick turn Allen key grub screw release.
Ideal for the FTS LatPull-Down M/C 48051 and as an addition to the FTS Leg Developer attachment 48009.
Item weight 1.3kg.",48010,48010-2-inch-olympic-adaptor-sleeve.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,16,,9.9,taxable,York Fitness,
York FTS Seated Preacher Curl,york-fts-seated-preacher-curl,"Fully height adjustable 3” (75mm).
Upper pad is contoured for ultimate comfort.
Wide front spotter supports for quick release.
Broad base ensures complete stability during the exercise.
Low positioned seat pad places greater emphasis on the bicep region.
Recommended bar to be used York International Curl bar 32030.
Item weight 34.5kg",48050,48050-seated-preacher-curl.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480504,229.99,,34.2,taxable,York Fitness,14961480504
York FTS Lat Pull Down,york-fts-lat-pull-down,"Lat Pulldown and Low Row combination achieved by using floating pulley wheels, which re-directs a secondary cable down to a low pulley, allowing for no cable changes
A selection of the York Machine Attachment Bars available
Weight carriage accepts 1” standard plates but can be converted to using Olympic plates by choosing to purchase the Olympic Adapter Sleeve (48010).
Height adjustable, foam padded leg hold down bar
Comes standard with Lat Pull-Down bar and straight bar attachments.
Optional 200lb (113kg) weight stack conversion kit is available (48056).
Item weight 85kg.",48051,48051-lat-machine.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480511,490,,85.05,taxable,York Fitness,14961480511
York FTS Power Cage,york-fts-power-cage,"The Power Cage offers all the same usability as a standard lifting cage or rack, but has been down sized so it can be used in a smaller environment.
23 position adjustable bar holders in 5cm increments, the same adjustments are on the Safety Spot Bars for when squatting or bench pressing and can be added as an accessory.
Double Bar Holders on the front uprights allows a secondary athlete to train in front of the cage whil the inside of the cage is being used.
Multiple adjustments in bar holders and safety bars allows for a multi use comprehensive piece of equipment for the studios and minor sports clubs.
A front mounted chin-up bar really makes this Power Cage a one stop training station.
Item weight 124kg.",48053,48053-power-cage.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480535,700,,129.6,taxable,York Fitness,14961480535
York FTS Press Squat Stand,york-fts-press-squat-stand,"The freestanding Press-Squat stands are ideal for maximising floor space.
The telescopic uprights are height adjustable from 102cm up to 154cm in 5cm increments utilising the “twist n pull” pin system that has been mastered by York.
Second stage bar holders/drop hooks are set in front of the main uprights for use with squatting or as an additional bar rest when doing shoulder press.
2 x12” (30cm) in length made from 1” steel tubing, weight storage peg to the rear of the uprights. Can be converted to hold Olympic plates using the Olympic adapter sleeves (48010).
Designed to be used with a full-length Olympic 7ft bar or an oversized standard 1”bar Internal bar length (between sleeves) must be 48” (120cm).
Bar and Weight plates not included.
Item weight 50kg.",48057,48057-7377-press-squat-stand-and-140kg-kit.jpg | 48057-7377-press-squat-stand-and-140kg-kit-2.jpg | 48057-press-squat-stand.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961480573,319.99,,50,taxable,York Fitness,14961480573
York Active 110 Treadmill,york-active-110-treadmill,"1.0hp motor. 
1.0 – 13km/h speed range.
120 x 41cm running area. 
100kg max user weight.
CONVENIENCE
Foldable for easy storage.
Hydraulic assisted lift & drop.
6 Piece elastic cushioned deck.
4 Wheels for ease of movement.
ACCESSORIES
Storage compartments.
PROGRAMS
13 (12 pre-set, 1 manual) plus body fat analyser.
INTERFACE
Hand pulse sensors.
Handlebar +/- Speed control.
Direct touch speed controls on console.
5’’ LCD display:- Pulse, calories, distance, time, speed.",51106,51106-active-110-treadmill-console.jpg | 51106-active-110-treadmill-folded.jpg | 51106-active-110-treadmill-front34.jpg | 51106-active-110-treadmill-rear34.jpg | 51106-active-110-treadmill-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961511062,499.99,,62,taxable,York Fitness,14961511062
York Perform 220 Treadmill,york-perform-220-treadmill,"1.75hp motor. 
1.0 – 18km/h Speed range.
0 – 15% powered incline.
135 x 46.5cm running deck.
120kg max user weight.
CONVENIENCE
Foldable for easy storage.
Hydraulic assisted lift & drop.
6 Piece elastic cushioned deck.
4 Wheels for ease of movement.
ACCESSORIES
Built-in cooling fan.
MP3 Input & speakers.
Storage recess.
PROGRAMS
13 (12 pre-set, 1 HRC,) plus body fat analyser.
INTERFACE
Hand pulse sensor + wireless & chest belt.
Handlebar +/- Speed & incline control.
6 Speed & incline hot keys.
7’’ LCD window with blue backlight + 6 LED.",51109,51109-perform-220-treadmill-console.jpg | 51109-perform-220-treadmill-folded.jpg | 51109-perform-220-treadmill-front34.jpg | 51109-perform-220-treadmill-rear34.jpg | 51109-perform-220-treadmill-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961511093,"1,000.00",,102,taxable,York Fitness,14961511093
York Active 110 Cross Trainer,york-active-110-cross-trainer,"8 levels of magnetic resistance.
3 piece crank system.
110kg max user weight.
6kg flywheel
CONVENIENCE
Wheels for easy transportation.
Ergonomic designed arms. 
Fixed & moving handlebars.
PROGRAMS
4 (1 manual, 3 target) – fitness test function.
INTERFACE
Hand pulse sensors.
5.75’’ LCD display.
Battery powered.
STRIDE
12” stride length",52047,52047-active-110-cross-trainer-console.jpg | 52047-active-110-cross-trainer-front34.jpg | 52047-active-110-cross-trainer-rear34.jpg | 52047-active-110-cross-trainer-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961520477,299.99,,32,taxable,York Fitness,14961520477
York Active 120 Cross Trainer,york-active-120-cross-trainer,"16 levels of magnetic resistance.
3 piece crank system.
110kg max user weight.
7kg flywheel.
CONVENIENCE
Wheels for easy transportation.
Ergonomic designed arms.
Fixed & moving handlebars.
PROGRAMS
18 (12 pre-set, 4 HRC, 1 user, 1 manual).
INTERFACE
Hand pulse sensors.
5.75’’ LCD display.
Mains powered.
STRIDE
12” Stride length.",52048,52048-active-120-cross-trainer-console.jpg | 52048-active-120-cross-trainer-front34.jpg | 52048-active-120-cross-trainer-rear34.jpg | 52048-active-120-cross-trainer-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961520484,400,,46,taxable,York Fitness,14961520484
York Perform 210 Cross Trainer,york-perform-210-cross-trainer,"Flywheel: 7kg (15lbs)
Resistance: 32 levels of computer controlled magnetic resistance
Stride length: 14”
Console: 5.5"" 3-colour LCD
Programmes: 22 (1 manual, 12 pre-set, 4 user-defined, 1 watt, 4 HRC)
User Profiles: 4
Feedback: time, speed, RPM, distance, calories, pulse, watts
Heart Rate Measurement: Hand grip pulse sensors
Pedals: non-slip, adjustable
Accessories: bottle holder
Dimensions: Length= 146cm (57.5”), Width= 59cm (23.2”), Height= 166cm (65.4”)
Maximum user-weight: 150kg (330lbs)
Transport Wheels: Yes
Warranty: 2 years (must be registered with York Fitness within 14 days to get the 2nd year)",52049,52049-perform-210-cross-trainer-console.jpg | 52049-perform-210-cross-trainer-front34.jpg | 52049-perform-210-cross-trainer-rear34.jpg | 52049-perform-210-cross-trainer-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961520491,499.99,,48.7,taxable,York Fitness,14961520491
York Perform 220 Cross Trainer,york-perform-220-cross-trainer,"32 levels of magnetic resistance.
3 piece crank system.
150kg max user weight.
7kg flywheel.
Class A rated Ergometer.
CONVENIENCE
Self generating power – no plugs.
Wheels for easy transportation.
Ergonomic designed arms. 
Fixed & moving arms with over hand. ERGO grips.
PROGRAMS
19 (12 pre-set programs, 4 HRC, 1 watt, 1 user, 1 manual).
INTERFACE
Hand pulse sensors. 
5.5’’ – 3 colour LCD and black mask.
STRIDE
15” Stride Length.",52050,52050-perform-220-cross-trainer-console.jpg | 52050-perform-220-cross-trainer-front-34.jpg | 52050-perform-220-cross-trainer-rear-34.jpg | 52050-perfrom-220-cross-trainer-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961520507,599.99,,52.9,taxable,York Fitness,14961520507
York Perform 230 Cross Trainer,york-perform-230-cross-trainer,"Resistance: 32 levels of magnetic resistance
Crank Piece: 3 piece crank system
Rail: Single Tubular rail design
Maximum User Weight: 150kg
Flywheel: 7kg
Ergometer: Class A rated
CONVENIENCE:
Self Generating Power: No Plugs
Wheels: For easy transportation
Design: Ergonomic design
Handlebars: Fixed and moving arms with over hand. ERGO grips
PROGRAMS: 19 (12 pre-set programs, 4 HRC, 1 watt, 1 user, 1 manual)
INTERFACE:
Sensors: Hand pulse
Display: 5.75’’ - 3 colour LCD and black mask
Stride: 19"" Stride Length
Home Use Warranty: 12 months parts and labour - increasing to 24 months when the customer registers their warranty online with York, as per user manual",52051,52051-perform-230-cross-trainer-console.jpg | 52051-perform-230-cross-trainer-front-34.jpg | 52051-perform-230-cross-trainer-rear-34.jpg | 52051-perform-230-cross-trainer-side-on.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961520514,799.99,,70.7,taxable,York Fitness,14961520514
